id,acronym,status,title,startDate,endDate,totalCost,ecMaxContribution,legalBasis,topics,ecSignatureDate,frameworkProgramme,masterCall,subCall,fundingScheme,nature,objective,contentUpdateDate,rcn,grantDoi
101105486,TopJAm,TERMINATED,two-loop scattering amplitudes for top-pair production in association with a jet at hadron colliders,2023-10-01,2025-09-30,0,"210789,12",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-04-27,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the large hadron collider (lhc) at cern allows us to investigate the fundamental laws of nature at unprecedentedly high energy. our capability to harness this stunning potential relies on our ability to compute theoretical predictions to be compared against the experimental measurements. keeping the theoretical uncertainties in line with the experimental ones requires computing theoretical predictions at least at the next-to-next-to-leading order (nnlo) in quantum chromodynamics (qcd), the quantum field theory which describes the strong interactions. a fundamental ingredient entering the theoretical predictions are the scattering amplitudes, which encode the probability distribution of the scattering processes observed in the experiments. the project targets the computation of the two-loop amplitudes for the production of a top-quark pair in association with a jet. these amplitudes are the main bottleneck towards obtaining nnlo predictions for this process, which is a high priority of the lhc physics programme. the presence of the top-quark mass in a process involving so many particles represents a substantial step up in complexity with respect to the state of the art. the main difficulty lies in the appearance of classes of special functions whose systematic treatment and efficient evaluation are still open problems. overcoming this bottleneck will require a close interplay between physics and mathematics. the algebraic complexity of the amplitudes themselves also represents a formidable challenge. i will tackle it by employing cutting-edge techniques based on numerical sampling over finite fields and advanced algorithms of rational reconstruction based on algebraic geometry and physical properties. the success of the project will not only open the door to nnlo predictions for this important process, but will improve significantly our capability of computing high-precision predictions for high-multiplicity processes in general.",2023-06-28 15:11:05,250785,10.3030/101105486
101063285,HYSPECQS,CLOSED,hybrid spin-mechanical quantum systems,2022-06-01,2024-05-31,0,"214934,4",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-05-24,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"in the last years the field of optomechanics, which studies the interaction of light with mechanical oscillators, has advanced considerably. many pioneering experiments have demonstrated the ability to achieve quantum control of meso- and macroscopic systems. however, the intrinsic gaussian nature of optomechanical systems makes the creation of complex non-classical states of motion challenging. in order to access them a quantum non-linearity, such as an electronic spin, needs to be introduced. achieving strong coupling between a spin and a mesoscopic mechanical oscillator would have far-reaching implications, from tests of the foundations of quantum mechanics to applications in sensing and quantum information. despite several attempts, this regime has remained elusive so far because of limitations such as short coherence times or low spin-mechanical coupling rates. in hyspecqs i will overcome the limitations on coupling rate and coherence time by using state-of-the-art platforms. the spin degree of freedom will be provided by nitrogen-vacancy defects in diamond, which can display hundreds of microseconds-long coherence times. the mechanical resonators, pioneered by the host group, are embedded in a thin silicon nitride membrane patterned with a phononic crystal. these resonators have been demonstrated to reach seconds-long coherence times at few tens of millikelvins. by functionalizing the resonators with nanoparticles generating high magnet field gradients, i will achieve strong spin-mechanical coupling, i will demonstrate sub-ms spin state detection with a mechanical resonator, and i will generate non-classical states of motion. the project will be carried out in the group of prof. albert schliesser at the niels bohr institute, copenhagen. i will gain theoretical and experimental understanding of cavity quantum optomechanics, which will complement my existing expertise on spin physics and interferometry, thereby enhancing my scientific and professional profile.",2022-08-03 19:57:03,239066,10.3030/101063285
101152107,SDQI,CLOSED,a quantum approach to symbolic dynamics,2025-09-01,2027-08-31,0,"214934,4",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-04-03,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"this project in pure mathematics aims to solve problems in symbolic dynamics (a mature branch of dynamics with important connections to coding theory, information theory, and operator algebras) using tools from the modern theories of quantum information and quantum groups. the central challenge dating back to at least the 1970s is to classify symbolic dynamical systems. my proposal pioneers a highly interdisciplinary and novel approach using the uniquely quantum phenomena of entanglement and noncommutativity as they appear in quantum information/quantum groups. the main objective is therefore to establish a fruitful connection between symbolic dynamics, quantum information theory and quantum groups to the benefit of all three communities.the proposal is based around two central open problems: how do we classify symbolic systems, and what are the symmetries of symbolic systems? a novel approach to these problems builds on the recent advances made in part by the supervisor that connect graph theory with quantum information/quantum groups. i introduce a new nonlocal game (the conjugacy game) that will define quantum conjugacies, and a notion of quantum automorphism that will define quantum symmetries of symbolic systems. this marks the first interaction between quantum information/quantum groups and symbolic dynamics. the ideas are therefore very timely, will have high impact, and set a precedent for future uses of quantum mathematics in other domains and specifically other classes of dynamics (e.g. multidimensional subshifts and algebraic actions).the fellowship will strengthen my academic career via the opportunity to learn new tools in quantum mathematics and apply them to solve important problems in dynamics. it will also allow me to establish new collaborations with leading experts in dynamics and quantum information/quantum groups that will play a key role in my goal of obtaining a permanent academic job and an investigator grant to build a research g",2024-04-16 12:24:26,262311,10.3030/101152107
101153258,ELISTRA,SIGNED,extending light wave scanning tunnelling microscopy to ultrafast transport phenomena,2024-05-15,2026-05-14,0,"189687,36",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-03-08,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"unravelling the fundamental phenomena of electron motion on its intrinsic time and length scales is a vital pre-requisite for technological applications as dynamics of quantum systems are largely determined by ultrafast processes occurring on sub-picosecond time and atomic length scales. elistra will gain unprecedented access to the ultrafast physics of ballistic electron transport through free-standing graphene nanoribbons (gnrs) with atomic scale control by combining for the first time scanning tunnelling microscope (stm) transport experiments with sub-cycle thz laser pulses funnelled into the stm junction (light wave stm). to achieve this, single atomically precise gnrs are positioned with sub-nanometre control in a transport configuration bridging tip and substrate of an stm. thz radiation funnelled into the tunnelling junction acts as an ultrafast bias modulation driving electronic currents by opening selective transport channels on the intrinsic time scales of electron motion and tunnelling processes. using pump-probe schemes, the project will explore the sub-picosecond time evolution of coupling of electrons traversing the ribbon with fundamental excitations like phonon modes. these experiments reveal questions about the possibility to control and modify electronic degrees of freedom beyond electron motion by thz radiation.elistra will synergistically combine light wave stm, pioneered by the host institution, and stm transport experiments, in which the applicant presents outstanding skills. the project enables the applicant gathering proficiency in the rapidly emerging field combining ultrafast with atomic-scale physics. building upon his existing expertise, the training will sharpen the applicants scientific profile and improve his employment perspectives by emerging him in a host institution, that continuously drives the interdisciplinary frontier of nanoscopic measurements.",2024-03-13 11:01:55,260507,10.3030/101153258
101073088,MAWI,SIGNED,matter-wave interferometers,2022-12-01,2026-11-30,0,2662308,HORIZON.1.2,HORIZON-MSCA-2021-DN-01-01,2022-07-14,HORIZON,HORIZON-MSCA-2021-DN-01,HORIZON-MSCA-2021-DN-01,HORIZON-TMA-MSCA-DN,,"the field of matter-wave interferometry is emerging as a highly-promising interdisciplinary field, at the interface between fundamental science and quantum technologies/photonics/semiconductor european industry. the primary goals of mawi are to use the exquisite control of ultracold quantum matter to implement guided matter-wave interferometers and to train young researchers in the emerging fields of matter-wave interferometry and quantum sensors based on interferometric schemes. the remit of mawi is in the area of novel quantum sensing devices, with potential sensitivity enhancement of several orders of magnitude with respect to existing devices. achieving this goal requires training the next generation of “quantum interferometry researchers” to a broad range of topics from fundamental to applied science, including both experimental developments and modelling, with strong connections to industry and emerging technological trends. our training network focuses on the combination of optimal preparation of initial ultracold atomic sources and potentials to control and guide the atoms; their combination to build integrated guided atom interferometers for precision measurements, e.g., of rotations and accelerations; and technological advances towards their miniaturisation. the end goal of a fully-integrated cold atom quantum device could become a major commercial tool in the coming decade, complementing, or potentially even hybridising with, parallel developments in the photonics and semiconductor industries. supported by our state-of-the-art facilities, our complementary expertise and skills, the participation of well-known european companies and a broad range of established external partners, we are poised to make lasting contributions to the scientific and technological developments of integrated matter-wave architectures and to the training of the next generation of research leaders who will propel quantum technologies even beyond our current expectations.",2022-09-15 14:53:19,241855,10.3030/101073088
101151283,MG-Spin-Qbits,SIGNED,precision synthesis of magnetic graphenoids as room temperature two-qubit systems,2025-05-01,2027-04-30,0,"189687,36",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-03-13,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"quantum computing technologies face a fundamental challenge of scalability, primarily due to the lack of materials capable of performing error-free quantum operations at room temperature. molecular graphenoids (mgs) have displayed superior quantum properties at room temperature, making them an attractive alternative.this project will bring novel magnetic graphenoids with atomic precision through scalable solution (wet) chemistry and study them as two-qubit systems at room temperature. this proposal will also uncover the suitability of the spin arrangement (ferromagnetic or antiferromagnetic) in mgs as qubit systems with implications for future developments in the field of molecular quantum materials. in the second part, the project focuses on increasing the spin coherence time, one of the key parameters for quantum operations at room temperature. this will be achieved through structural tuning of mgs to minimize the spin decoherence channels. the overarching goal of the proposed work is to introduce new graphenoids as two-qubit systems, answer a fundamental question, and use the new knowledge generated to tune the respective mgs to achieve a spin coherence time (~100 s) at room temperature, bringing a major advancement in the field.the proposed study will be of critical fundamental and practical significance by providing novel graphenoids with potential applications in future quantum technologies. the nature of the proposed project is highly interdisciplinary, involving chemistry, physics, molecular magnetism, and material science. the project is in line with the european objectives of sustainable industrial growth and climate change mitigation.my supervisors, prof. feng and prof. bogani, have the experience and resources to effectively supervise me and ensure the success of the msca action. the fellow will get substantial career enhancement opportunities for future leadership roles through skills development and extensive training.",2024-03-18 18:36:30,260691,10.3030/101151283
101154100,OFFSET,CLOSED,perovskite ferroelectric materials for sustainable energy technologies,2024-05-01,2027-04-30,0,"261380,64",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-04-02,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-GF,,"many governments are working towards decarbonising their economies, with the eu having set net-zero targets to be reached by 2050. at the moment, however, still about 70% of all the worlds power comes from burning fossil fuels (i.e. coal, oil, gas). it is clear that in order for these goals to be feasible and economically viable, the way we generate and use energy needs to change drastically. one way of addressing this challenge is research into novel, more advanced classes of quantum materials where, broadly speaking, new structural and electronic properties can start to emerge. here, ferroelectrics are a leading candidate for achieving high-performance energy technologies. offset aims to explore the potential of ferroelectric materials for future energy applications by focusing on one specific material class, nitride perovskites. while the properties of many nitride perovskite candidates have already been studied computationally, experimental realisations have been lacking, hindering potential applications. in order to achieve these goals, offset aims to synthesise a number of structures using molecular-beam epitaxy. this will be combined with advanced characterisation techniques, including cryogenic and structural measurements as well as piezoresponse atomic-force and transmission electron microscopy, in order to assess their quality and quantify the piezoelectric/ ferroelectric response. at a later stage, offset also aims to explore potential technological applications including uses as memories, photovoltaics and/or thermoelectrics. this will be achieved via an advanced nanofabrication programme, making use of the cleanroom facilities available at both project partners. with these efforts, offset expects to acquire fundamental knowledge on the viability and feasibility of nitride perovskites for use in future energy technologies.",2024-04-16 12:23:54,262281,10.3030/101154100
101052595,ECOSWIR,SIGNED,"short-wave infrared photodetectors based on low-cost, environmentally friendly insb colloidal quantum dots",2022-09-01,2024-08-31,0,"181152,96",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-07-06,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the development of low-cost optoelectronic devices in the short-wave infrared (swir, 1-2 um), would open up a huge number of applications, such as 3d and adverse weather imaging, night vision for surveillance and automotive safety, chemical hazard detection, environmental sensing, and biomedical diagnostics etc. leading to a direct and huge impact on quality of life, health, and security, provided that such technologies are available at low cost and high volumes, to serve consumer electronics markets. to address this large consumer market volume the necessity for low-cost, non-toxic, and complementary metal oxide semiconductor (cmos) compatible swir photodetectors is therefore indispensable. to date, the swir has been served by costly epitaxial iii-v semiconductors, which are not monolithically integrated to silicon (cmos) electronics, and suffer from high growth cost and low volume manufacturing. compared to epitaxial technology, solution-processed technology based on colloidal quantum dots (cqds) is more promising for swir photodetectors due to low cost and high volume manufacturing, and their cmos integrability. on the other hand, insb is an environmentally friendly iiiv semiconductor which possesses a narrow direct band gap and the highest room temperature carrier mobility, and the smallest exciton binding energy of all semiconductors, thus being ideal for swir photodetectors. therefore, ecoswir aims to develop a whole new material platform based on non-epitaxial insb cqds that, in contrast to current iii-v technologies, will enable cmos compatibility and large-scale production of optoelectronic materials.utilizing this achievement, ecoswir will provide a proof of principle of insb cqds swir photodetectors with performance that cannot be met by any prior cqds devices, that will be competitive to the costly epitaxial technology and warrant introduction into high-volume, consumer electronics markets and pave the way towards printable swir photodetctors.",2024-09-06 17:42:25,240048,10.3030/101052595
101169312,LUMIERE,SIGNED,liquid phase ultrafast photoemission spectroscopy of nonadiabatic photoreactions in biomimetic systems,2024-11-01,2028-10-31,0,2396628,HORIZON.1.2,HORIZON-MSCA-2023-DN-01-01,2024-07-02,HORIZON,HORIZON-MSCA-2023-DN-01,HORIZON-MSCA-2023-DN-01,HORIZON-TMA-MSCA-DN,,"the chromophores of photo-responsive proteins (prps) are increasingly exploited in science and technology from time and spatially resolved studies of neural signaling to the engineering of fully synthetic molecular devices. this justifies the increasing need for interdisciplinary studies aiming at controlling the chromophore function and achieving novel applications. in this doctoral network we will combine design, preparation and theory of prp chromophores operating as rotary molecular-level devices with the novel tool of time-resolved photoemission spectroscopy (trpes) to unravel basic principles of their rotary function.the most prominent prps, e.g. retinal proteins, the green fluorescent protein or xanthopsin all convert the photon energy into rotary motion by leveraging efficient ultrafast double-bond isomerizations. there is a consensus that such energy conversion is mediated by conical intersections (cis) between ground and excited state potential energy surfaces. trpes is a novel method, emerging at the interface of ultrafast physics and chemistry, capable of imaging the dynamics through cis, thus providing a unique view on thephoton-to-nuclear-rotation transduction process. more specifically, novel trpes tools developed within the network will be employed to study devices based on oxindoles and oxipyrroles, mimicking the green-fluorescent protein chromophores, and on cinnamic ester derivatives, mimicking the chromophores of xanthopsins. we will investigate and learn to control these systems studying selected sets of chemical substitutions and environmental effects.the development of an effective research protocol focused on the combination of novel syntheses, trpes and interpretative state-ofthe-art quantum chemical methods, will provide a cutting-edge interdisciplinary training arena for talented doctoral students and will be complemented by a modern soft-skill learning program and intense knowledge exchange between science and industry.",2024-07-16 15:27:23,264797,10.3030/101169312
101149691,DISRUPT,SIGNED,disorder in ultrafast phase transitions,2025-03-01,2027-02-28,0,"195914,88",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-03-14,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"disrupt, which stands for """"disorder in ultrafast phase transitions,"""" represents a theoretical physics initiative with the primary aim of harnessing both static and time-dependent disorder to gain full control over ultrafast phase transitions occurring in quantum materials.a key aspiration within the realm of nonequilibrium physics is to attain the ability to manipulate the properties of quantum materials over time, offering numerous potential applications in high-impact technologies such as ultrafast electronics, probabilistic computing, and quantum computing. however, in experiments where a pump-probe approach is employed, disorder is often viewed as an unwelcome factor that threatens to undermine the vision of achieving complete control over the dynamics of quantum many-body systems through the use of light. our objective is to challenge this conventional perspective and demonstrate that disorder serves two fundamental purposes: firstly, it enables us to place the system in nonthermal states that would be otherwise inaccessible under equilibrium conditions (as seen in ultrafast inhomogeneous disordering). secondly, it allows us to theoretically devise robust mechanisms for preventing the thermalization of quantum systems, with direct implications for quantum memory technology. this dual objective lies at the core of our proposal.to accomplish these objectives, we plan to implement, for the first time according to our knowledge, an out-of-equilibrium extension of real-space dynamical mean field theory. this will enable us to investigate both the (absence of) thermalization in correlated electron systems experiencing static quenched disorder (many-body localization) and the ultrafast inhomogeneous disordered transition in vanadium dioxide involving annealed time-dependent disorder.""""",2024-04-16 18:32:06,262598,10.3030/101149691
101110756,SANTE,SIGNED,cyto/hemocompatible magnetic hybrid nps made of iron oxide/silver sulfide quantum dots with luminescence in the near-infrared region for combinational therapy of peritoneal metastasis,2023-09-01,2025-08-31,0,"211754,88",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-04-20,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-EF,,"peritoneal metastasis (pm) is considered as the terminal stage of metastatic colon cancer, with still poor median survival rate even with the best recent chemotherapy (chem) treatment suggesting the need for advanced methods to assist with the early diagnosis and treatment. however, the newest methods combine cytoreductive surgery with hyperthermic intraperitoneal chem (hipec), which uses mild hyperthermia (hyp) by circulation of a hot fluid to boost the diffusion and cytotoxic effect of drugs. a recent development in patients with unresectable pm is pressurized intraperitoneal aerosol chem (pipac) that combines a diagnostic laparoscopy with locoregional administration of chem as an aerosol. non-selective biodistribution, low bioavailability, high drug concentrations, limited drug circulation time, and various side-effects limit the utilisation of hipec and pipac. innovative drug delivery system with the controlled drug release at tumour site can enhance the therapeutic efficacy. utilisation of nanoparticles (nps) as carriers to deliver drugs with the possibility of tagging them with targeting agents will overcome the off-site toxicity. cyto/hemocompatible magnetic hybrid nps (silver sulphide-iron oxide) with luminescence in the near-infrared region for combinational therapy of peritoneal metastasis (sante) project aims to develop multimodal therapy approach for diagnosis and treatment of pm. it intends to enhance the efficacy of pm treatment using a combination of image guided remotely activated nanohyp coupled with targeted chem. tumour targeted ag2s will allow preoperative detection of microscopic or residual tumours to improve resection before chem/hyp. iron oxide, targeting agent(cetuximab), and the chemotherapeutic drug(cisplatin) are all clinically used for the treatment of various type of cancers. the result of this fellowship will enable scientists in the pm field to translate the novel diagnostic and therapeutic methods into clinical practice and market.a",2023-06-29 14:09:54,251902,10.3030/101110756
101130077,EDGES,SIGNED,entangling indigenous knowledges in universities,2024-01-01,2027-12-31,0,1389200,HORIZON.1.2,HORIZON-MSCA-2022-SE-01-01,2023-10-17,HORIZON,HORIZON-MSCA-2022-SE-01,HORIZON-MSCA-2022-SE-01,HORIZON-TMA-MSCA-SE,,"indigenous knowledges are crucial for coping with current global crises, such as climate change, loss of biocultural diversity and rise of xenophobic nationalisms. this pivotal historical moment requires multi-centred thinking and action, bringing together the multiplicity of indigenous and academic expertise. universities and academia are critically important in developing knowledge, education, and policy directives. consequently, edges adopts those significant arenas to respectfully advance innovative, collaborative methodologies and new strategies for the entanglement of indigenous knowledges in research, teaching and policy-making institutions. while there have been efforts to foster dialogue with indigenous knowledges, these experiences remain elusive, local and not structurally transformative, as the shortcomings of multiculturalism and interculturality have demonstrated. how can we question the existing frameworks and develop new and effective entanglements of knowledges that draw from different epistemologies? edges addresses this question through six different analytical layers with the significant participation of indigenous academic researchers and the active collaboration of indigenous intellectuals and experts. to accomplish this endeavour, edges creates a future sustainable and disciplinary diverse network of more than 150 researchers from 18 european and american universities, one sme and one ngo. the project contributes to a pluralist and multi-scale approach to knowledge production, research and dissemination through symposiums, workshops, mini-courses, open-access scientific publications, policy recommendations and social media. it will provide critical tools for universities, schools and communities to foster critical dialogue with indigenous peoples and other cultural minorities by entangling indigenous knowledges into university curricula and praxis, contributing to the education of future generations, improving policies and science renewal.",2023-11-03 12:00:42,257813,10.3030/101130077
101103348,GENESYS,SIGNED,from generalised hydrodynamics to new effective descriptions of nonequilibrium quantum systems,2024-09-01,2026-08-31,0,"195914,88",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-07-27,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-EF,,"understanding the out-of-equilibrium dynamics of many-body quantum systems is one of the main challenges of the physics of the 21st century. despite the complexity of the field, significant steps forward have been achieved thanks to the parallel development of advanced theoretical tools, numerical methods and experimental verifications made with ultracold atoms and ions. in this context, generalised hydrodynamics (ghd) represented a fundamental breakthrough which permitted the use of new integrability-based techniques to include previously untreatable experimental effects such as spatial inhomogeneities and temperature gradients. but from this milestone, new questions inevitably arise for which the proposed action stands as a targeted plan of investigation. on the one hand, a known weakness of any hydrodynamic approach is the loss of long-range quantum fluctuations. although a few attempts to include quantum effects in the formulation of ghd are present, a definitive answer to this problem is still far. on the other hand, the advent of ghd indirectly revived the interest in diffusive models, with the ultimate goal of developing a quantum analogue of the celebrated macroscopic fluctuations theory. in detail, by combining analytical and numerical methods,  the proposal aims the fulfilment of three objectives within this landscape, consisting of research and training activities dedicated to i) investigating the quantum corrections of ghd and clarifying the connections among the available theories, aiming at a single description of quantum ballistic transport ii) exploit the developments in quantum ballistic transport to describe currently feasible measures of the correlations of quantum gases out-of-equilibrium iii) connect ballistic to diffusive quantum transport, starting from simple settings. altogether, these packages represent a fundamental step in the understanding of the emergent hydrodynamic descriptions of non-equilibrium quantum systems.",2023-08-16 09:21:49,255708,10.3030/101103348
101150889,CPQM,SIGNED,collapse points quantum mechanics,2025-02-19,2027-02-18,0,"172750,08",HORIZON.1.2,HORIZON-MSCA-2023-PF-01-01,2024-03-14,HORIZON,HORIZON-MSCA-2023-PF-01,HORIZON-MSCA-2023-PF-01,HORIZON-TMA-MSCA-PF-EF,,"quantum mechanics suffer from a fundamental internal inconsistency problem usually denoted as """"measurement problem"""". many attempts have been made to solve it and, among them, spontaneous collapse theories are a promising way to do it. the main idea of such theories is to modify the fundamental dynamics described by quantum mechanics in such a way that this modification is practically negligible for microscopic systems but becomes more and more important with the mass of the system, providing a consistent way to describe every system ranging from microscopic to macroscopic. however, more than forty years after the introduction of spontaneous collapse models, we still do not have a satisfying relativistic spontaneous collapse model, i.e., a spontaneous collapse model compatible with special relativity in the same (or similar) way that quantum field theory makes standard quantum mechanics compatible with special relativity.the two most important spontaneous collapse theories are the ghirardi-rimini-weber (grw) and the continuous spontaneous localization (csl) models. the former associates spontaneous collapse to particles while the latter introduces a fundamental noise disturbing the schrdinger dynamics of fields. our goal is to tackle the problem of developing a relativistic collapse theory on the basis of a new kind of spontaneous collapse model proposed by the applicant in a recent publication, where it is shown that this new model behaves consistently with the grw and csl models in the non-relativistic regime. in this new model, collapses are not a process inherent to the particles (or fields) but to spacetime itself. by treating spacetime in a relativistic way and exploiting the formalism of quantum field theory, we hope to develop a complete relativistic spontaneous collapse model. any advancement in this sense, even partial ones, would represent a breakthrough in the field of """"foundations of physics"""".""""",2024-04-16 12:41:29,262169,10.3030/101150889
101104276,PHOTOCODE,SIGNED,photodriven spin selectivity in chiral organic molecules and devices,2023-10-01,2026-09-30,0,"265099,2",HORIZON.1.2,HORIZON-MSCA-2022-PF-01-01,2023-05-08,HORIZON,HORIZON-MSCA-2022-PF-01,HORIZON-MSCA-2022-PF-01,HORIZON-TMA-MSCA-PF-GF,,"the control of electron spin with light in organic semiconductors holds great potential to revolutionise several organic electronic industries such as renewable energy, illumination and displays, informatics, sensing and healthcare. however, beneath the glamour and excitement of these promises lies the stark reality. in fact, the intrinsic carbon-based nature of organic materials engenders low spin-orbit coupling, thereby hindering efficient electron spin manipulation mediated by light. in this context, the chiral induced spin selectivity (ciss) effect has paved the way for a new paradigm to provide spin control at molecular level through the chirality of organic molecules. despite being very promising, the lack of direct experimental evidence, and thus in-depth understanding of the ciss effect has prevented it from unleashing its full potential for technological and commercial applications.the photocode project aims to extend the concept of the ciss effect from the field of spintronics to organic optoelectronics and to achieve unprecedented control of the electron spin in organic molecules and devices. the scientific idea behind this ambitious aim consists of getting access to the photoexcited spin interactions in novel chiral donor-bridge-acceptor organic dyads via sophisticated optical and spin-sensitive techniques. following an interdisciplinary approach based on advanced photophysical characterization and molecular engineering, backed by quantum mechanical calculations, photocode will ultimately enable the fabrication of spin photovoltaic devices, where spin currents are generated following light absorption and charge transfer. in a broader sense, photocode will not only foster a better understanding of spin processes in organic semiconductors but also extend the reach of organic materials to the exciting field of organic opto/spintronics.",2023-06-28 15:10:07,250770,10.3030/101104276
101119961,SIGSYNCELL,SIGNED,engineering biological signaling pathways using synthetic cells,2024-03-01,2028-02-29,0,"2672589,6",HORIZON.1.2,HORIZON-MSCA-2022-DN-01-01,2023-07-13,HORIZON,HORIZON-MSCA-2022-DN-01,HORIZON-MSCA-2022-DN-01,HORIZON-TMA-MSCA-DN,,"facing the challenges of the xxist century related to climate, energy and health requires the development of new biotechnologies. synthetic approaches of biology represent an opportunity for applications where living cells are inefficient, inadapted or undesired. yet, only cells can make cells remains to date an unrefutable fundamental reality and constructing de novo living systems represents the new frontier of biotechnology. the it industry developed over the years highly complex and integrated microsystems, based on building blocks such as the transistor and fundamental principles of electrodynamics and quantum physics. the analogon for biology must still be unraveled to develop the biotechnologies of the next century. our aim is to produce life-like systems of synthetic cells in interaction with their environment. we will train doctoral candidates to develop a toolbox of experimental building blocks, based upon soft microcompartments, molecular transporters, dna nanotechnologies, optical technologies and microtechnologies, for the construction and integration of large population of interacting synthetic cells. because they are built from scratch with a high-level of functional characterization and control, these cells will allow to unravel fundamental principle in life complexity and, at the same time, become integrable building blocks - analogon of the transistors of the it industry - of a new type of biotechnology. they will pave the way for applications of synthetic cells addressing the pressing needs of the xxist century, in energy harvesting, biomass and raw matter transformation, bio-remediation or therapeutics. our network based upon interdisciplinarity in research and innovation, will train the next generation of independent and responsible scientists to address pressing global challenges through the build up of fundamental knowledge and sustainable innovations.",2023-07-24 11:23:51,254470,10.3030/101119961
101068621,ExVib,SIGNED,exploring chemistry under vibrational strong coupling,2022-09-01,2024-08-31,0,"199694,4",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-08-03,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"exploring chemistry under vibration strong coupling:  in the past several years, it has been shown experimentally that a cavity quantum electrodynamics phenomenon called vibrational strong coupling (vsc) can change chemical reactivity. this includes modification of reaction kinetics, product distributions and binding thermodynamics. vsc relies on the formation of hybrid light-matter states created by coupling molecular vibrations to photonic cavities. vsc utilizes light-matter interactions, without the need for any light as such, to modify the molecular wavefunction. the possibility of modifying chemical reactivity with vsc has generated considerable excitement in both academia and industry around the world. however, nobody is yet able to predict the outcome of chemical reactions under vsc. we lack an established theoretical framework and have only a limited number of experimental studies to rely on. this poses both a fundamental question and an impediment towards any future application. there is now a clear need for a systematic approach to reach a new level of insight and understanding of the underlying mechanisms at play in this phenomenon.  this project proposes a systematic approach to study chemical reactivity under vsc in order to establish when and how vsc affects reactions and their mechanism. a single reaction, acyl substitution, which occurs on many structurally different substates will be examined in depth using tools like hammett mapping and eyring analysis. subsequently, different reactions of a single functional group, being the carbonyl group, will be screened for vsc effects. all of this serves to uncover any pattern of effects experimentally and will generate a rich data set which can be used by theory groups construct new models and verify existing ones.",2022-09-04 13:31:19,241385,10.3030/101068621
101065121,QDnEuroMemory,CLOSED,iii-sb quantum-dot (qd) memory devices for applications in neuromorphic circuits,2023-06-01,2025-05-31,0,"211754,88",HORIZON.1.2,HORIZON-MSCA-2021-PF-01-01,2022-07-26,HORIZON,HORIZON-MSCA-2021-PF-01,HORIZON-MSCA-2021-PF-01,HORIZON-TMA-MSCA-PF-EF,,"the current exponential growth of energy consumption by electronic devices is not sustainable in the long term and has detrimental effects on global climate change, it requires solutions to reduce energy waste. one novel approach is the artificial neural network (ann), which is more efficient in performing several tasks as learning, pattern recognition and vision than the usual electronics and sequential algorithms. however, ann lacks specific hardware to reach its potential. recently, a lot of effort has been done to find memory devices to implement truly efficient neuromorphic hardware. high endurance and retention time, and low write energy, low write time and voltage are required. this research program proposes to create these memory devices with iii-sb compound semiconductor nanostructures since they are expected to have all these properties. in addition, their optoelectronic properties will allow the manipulation of memory states using light, which will provide unrivaled functionalities to the ann that use these novels iii-sb memories.",2022-09-02 17:30:16,240596,10.3030/101065121
